variations,price,rating_star,comment
['Size 15g'],[8900000000],5,"Shop bán hàng rất chuyên nghiệp. Mặc dù mình mua 1 món bé xíu, shop vẫn đóng gói rất kỹ và chắc chắn. Sản phẩm có tem dán của cty nhập khẩu, rất yên tâm. Cám ơn shop"
['size 60g'],[21900000000],5,"Giao hàng nhanh, giá cả hợp lý, chất lượng, đánh giá mnag tính chất nhận xu"
['Size 15g'],[7500000000],5,Sản phẩm giao hành nhanh đủ chuẩn đóng gói chắc chắn. Sd như nào thì chưa biết 
['size 60g'],[22500000000],5,Comment nhận xu. Nhưng mà nó tốt thật. Tôi xài rồi tôi biết mà.
['size 60g'],[22000000000],5,"Sp xài rất thích, mùi thơm dễ chịu, chất gel thấm rất nhanh vào da. Sp đc shop đóng gói cẩn thận. Sẽ mua lại!  "
['size 60g'],[22500000000],5,"Đóng gói chắc chắn. Sản phẩm thấm nhanh trên da, mùi thơm nhẹ."
['Size 15g'],[7500000000],5,"Giao hàng nhanh, mở ra thì ôi thơmmmm. Chưa dùng nên không biết sao ❤️"
['size 20g'],[9000000000],5,Tuy nhiên mình vẫn thích dùng hàng Việt Nam chất lượng cao hơn nhiều so với các bạn có thể tham khảo thêm về việc này thì mình thấy nó cũng có thể là do người ta không có gì là lạ đâu mà phải đi làm thuê 
['Size 15g'],[8000000000],5,"Giao hàng siêu nhanh , đóng gói cẩn thận , sẽ ủng hộ shop ❤️❤️❤️"
['size 20g'],[8500000000],5,"Kém có mùi quýt rất thơm, dùng nhanh thấm, mát da ạ bẹdnfifnfnfifnfbdinsbsudvdb"
['size 60g'],[22500000000],5,"Mua hàng ở shop nhiều lần rồi, soạn hàng hơi chậm xíu, check mã hiden tag ra nè nên mn yên tâm"
['size 20g'],[9000000000],5,"Giao nhanh, mặt nạ dạng gel thấm nhanh, thơm mùi quýt, thoa vào vừa mát vừa thơm ngủ rất ngon ,mình sử dụng khoảng 5 ngày thì thấy da mặt sáng hơn, tác dụng trắng da thì chưa thấy. Sorry vì hình ảnh không liên quan."
['size 60g'],[22500000000],5,"Hơi rít lúc mới thoa để tầm 1 phút là thấm hết dùng khoá ẩm các bước trước đó rất tốt, giá ổn"
