name,variations,price,rating_star,comment
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Giao hàng nhanh, được tặng thêm quà, sáng sớm gần 8h shipper đã gọi giao hàng r =))) "
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,Đã mua nhiều lần sản phẩm ở shop rất hài lòng ạ.Giao hàng nhanh. đóng gói cẩn thân Được tặng kèm dầu gội.  Làm phiền shop. mình chuyên giấy dán tường và rèm cửa dán tường nha. ai có nhu cầu liên hệ mình nhé ^^
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Chào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.Chào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.Chào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây.Chà"
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Đóng hàng k có bọc chống sốc , tuy mình ở HN nhưng mà vận chuyển tới tay mình thì hộp cũng méo méo rồi. Mùi thơm. Dùng thử : lúc đầu sẽ bị châm chích vì có bột quế bên trong, nên tránh dùng sau nặn mụn hay bôi vào vết thương hở không thì sẽ sót vô cùng. Khô nhanh, rửa mặt xong hơi khô da."
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Đã mua quen, dùng quen rồi nên thấy giá rẻ thì hốt thôi. Tự nhiên bh k đc chọn đvvc nữa, shopee express om hàng rõ là lâu"
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"trời ơi ta nói đắp lên nó rát nóng như phải bỏng nhưng sau tầm 2p thì lại mát dịu phê chữ ê kéo dài 
từ hôm mua về mh đắp 3 lần r dùng xong da sạch hơn có vẻ tốt cho các vết thâm và mụn ẩn của mình 
với giá vậy mà đc chai to bự mà tốt tn thì quá tuyệt sẽ ủng hộ tiếp ạ "
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,Shop bọc hàng cũng sơ sài. Mùi hương thơm nha quí dị. Được chị gì trên Facebook giới thiệu nên mình mua nên dùng xem sao. Bao bì và nhãn mác nhìn rất uy tín. Mùi thơm siêu dễ chịu luôn 
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Đây là tuýp thứ n mình mua rồi, mình vừa dùng làm mặt nạ vừa dùng làm sữa rửa mặt hàng ngày luôn. Dùng quen rồi nên không có cảm giác châm chích, rửa xong cảm giác da rất sạch, fresh nhưng không bị khô căng. Sữa rửa mặt chân ái của mình."
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Mới bôi nóng mặt lắm nha nên mn né xa vùng mắt ra, mùi quế hơi nhìu và độ hút dầu mình thấy bình thường ,da dầu chưa đủ xi nhê, có hạt lúc rửa đi matxa ok . Mình thấy hợp da thường hơn da dầu"
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"He he đặt sáng qua mà trưa nay đã nhận được hàng nè
Giao hàng nhanh
Lại được tặng thêm 1 gói sữa tắm bự chà bá
Srm thơm mùi quế thấy m.n review nhiều mua thử xem sao hi vọng ổn"
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"
Xà phòng thơm cứ gọi mà dã man
Dùng 1 thời gian nếu hết mụn sẽ quay lại feadback 
❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤"
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Thiệp sinh nhật thiết kế! In hoàn thiện số lượng trên 250 thiệp giá tốt
Dưới 250 thiệp phụ thu thêm phí 😉"
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Shop gói hàng trong hộp, không có bọc chống sốc nhưng có dán băng dính vào nắp kem dưỡng, kem dưỡng có hộp nhìn xịn lắm nha. Giao hàng nhanh. Shop còn tặng thêm hai gói simple dầu gội và dầu xả medimix nữa. Mình mua ở đây mấy lần rồi. "
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,Mặt nạ ban đầu apply lên thì hơi rát chắc do quế nhưng để một lúc thì hết và bắt đầu khô lại rửa mặt đi thì có mịn hơn chút. Sp như hình miệng nắp thì có dán băng dính để không bị mở
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Mặt nạ đất sét nên mới đắp sẽ có chút châm chích. Đắp xong thấy hút kha khá mụn đầu đen, da mềm hẳn, và lỗ chân long se khít rõ rệt.
Còn được tặng hẳn 2 gói shampoo rất thơm"
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"được bạn giới thiệu nên mới biết dòng sản phẩm của Ấn Độ này. Shop giao hàng nhanh, đóng gói cẩn thận. Sẽ review chân thật sau khi sử dụng."
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Đặt hôm 6/6 thì sáng 7/6 giao luôn. Siêu nhanh dã man. Dùng thì cảm giác mùi hơi hắc, chắc do mùi thảo dược với các loại lá cây. Chưa đắp nên chưa thể cho mn ý kiến được"
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,Dùng ok. Lúc mới apply lên mặt thì hơi nóng chút nhưng sau cũng quen. Dùng lần đầu thì khá shock 😂 dùng xong thấy da mướt :))
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Giao hàng nhanh , đóng gói sp chắc chắn , sản phẩm chất lượng chưa dùng nên chưa bt mặt nạ mùi thơm được tặng dầu gội "
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Shop ship nhanh, gói cẩn thận, dạo này thấy mn rv nhiều nên mua xài thử, cũng k có gì ấn tượng lắm, dầu xả xài hơi bết với chắc mình k hợp nên có gàu, mặt nạ đất sét nóng lắm í"
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Ko thơm mùi quế như kì vọng, châm chích nhẹ 4p đầu, chất mask mềm dễ tán, có scrub nhuyễn. Shop chuẩn bị hàng nhanh "
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Mask dùng ổn, giao hàng khá nhanh, mask có hạt scrub nhỏ, lúc mới bôi hơi nóng mặt, thơm. Được tặng 1 gói sữa tắm. "
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,Quá xịn sò con nhà bà bò cảm ơn shop nhé mình cảm thấy mùi rất là thơm để trong phòng thôi mà thơm nhức cái mũi 😌😅😅😌😔😌😔😌😔😌😅🤪😋😋🤪🧐😅🧐😅😋😅😋😅😌😅😋😋😚😍😍🥰😍🥰😍🥰😍😍🥰😍🥰😍😉🥰😍😅😌😌🤪
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Đóng gói sản phẩm rấttt đẹppppp và chắccccchanwsnnnn
Hy vọnggggg khiii sử dụngggggg sẽ cóoooo hiêujjuuu quảaaaaa"
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],4,"Shop chbj hàng kháaa lâu,gói hàng sơ sài không có bọcc chóng sốc,sản phẩm cũng không còn nguyên seal,shop có tặng gói sữa tắm,sản phẩm lúc thoa lên da có mấy hạt nhỏ nhỏ làm da mìn hơi rát mặc dù thoa ít,lúc dùng hơi nóng nóng,dùng xong da khá mịnn,khi nào có hiệu quả sẽ quay lại đánh giá sau,ổnn!"
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Muốn trắng da thì phải chống nắng
Mà muốn chống nắng thì ib em có kem chống nắng và áo chống nắng nha"
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Mình phải nói là trên cả hài lòng, rất đáng mua. 
Ấn tượng đầu là về mùi hương rất thơm mùi quế, lúc áp lên mặt thì nóng lên ban đầu hơi khó chịu nhưng quen dần thì thấy rốt thú vị :vv 
Sau khi rửa thì cảm giác da sạch hơn, da mặt dễ chịu hơn."
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Sản phẩm giao nhanh, đóng gói cẩn thận, dc tặng kèm sample. Đã dùng xà phòng của hãng và rất ưng ý. "
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Nghe các bạn review tốt lắm nên mua sử dụng thử, sài dc 1 lần thấy cung ok, hiệu quả thì ko biết sao,nhìn chung ổn nè. Mặt nạ mùi hương nhẹ, mùi thảo mộc, dễ chịu"
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Đóng gọi sp cẩn thận 
Hàng ok lắm
Lại đc shop tặng thêm 2 gói body wash😘😘😘😘😘😘😘😘
Tặng shop 5 sao "
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Lúc bôi lên mặt nó nóng vch các bác ạ
Nhưng rửa đi thì thích lắm 
Kkkk ổn áp nha bạn Phương :3"
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Chất lượng sản phẩm tuyệt vời
Đóng gói đẹp và chắc chắn
Giao đúng hàng"
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Giao nhanh lắm luôn. Thơm dã man, chưa dùng nên chưa biết nó ntm sẽ quay lại đánh giá sau. Được tặng sample dầu gội và xả. "
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Giao hàng nhanh, đóng gói cẩn thận. Mùi thơm nhẹ nhàng, tác dụng chắc cần dùng lâu hơn."
Mặt nạ sạch sâu Medimix Anti Pimple Face Pack 150ml,[''],[8800000000],5,"Giao hàng nhanh, chất lượng sản phẩm tuyệt vời.
Sẽ tiếp tục ủng hộ shop♥️♥️♥️♥️♥️♥️♥️♥️"
