variations,price,rating_star,comment
[''],[2250000000],5,"Ebsjwnsksnsksznmslwslmsmaamallaksl....mananakanamaknNnansksksmkwmsmmsksmnsnssmms..jsjjanajajnaksksnsskwkwkwkkskskskksksk..
Nâjsjjsjajwjwjwkkwkwkwkekekkekekekkekekekekekekkeksnsnsns...ksksjksksksnanakksksksksmsmkskskksjsksksnsnkskskskskkejakslslwms..msjajsnkskskssknajjsnsnakaksk..mksjsnajakwnsnkskwkm"
[''],[2200000000],5,"Hàng chất lượng
Giao hàng quá lâu
Shop tư vấn nhiệt tình bông tẩy trang fungf thích
Hàng chất lượng
Giao hàng quá lâu
Shop tư vấn nhiệt tình bông tẩy trang fungf thích"
[''],[2190000000],5,"Giá rẻ chất lượng đúng lúc đang hết bông tẩy trang thì shop sale, riêng bông tẩy trang nên mua của shop này bởi vì shop chỉ bán hàng chuẩn miếng bông k bị mủn k bị rụng nhiều lông "
[''],[2250000000],5,"UBND TP.HCM đề nghị: Người dân không chủ quan và phải thực hiện nghiêm yêu cầu ""5K"" của Bộ Y tế. Bắt buộc đeo khẩu trang nơi công cộng để đảm bảo an toàn phòng, chống dịch COVID-19."
[''],[2250000000],5,"Giao hàng chuẩn, bông date cũng xa, tem mác kỹ càng, loại này phần mở ở đáy túi ko có note rõ như ipek"
[''],[2250000000],1,"Chất lượng sản phẩm siêu tệ, như kiểu hàng nhái giởm vầy. mình từng mua trong siêu thị loại này nên biết. Hic, bông bở bung bét"
[''],[2250000000],5,"Hàng cũng ô cơi, mà 300ml cũng hơi nhỏ, bông tẩy trang tốt, chì kẻ mày hơi lỏng nhưng dùng đi làm cũng hông sao , túi treo quần áo mùi hắc quá."
[''],[2250000000],5,"Hàng okCĐV MALAYSIA TUYÊN BỐ SẼ THẮNG VIỆT NAM ĐỂ CHO HLV PARK HANG SEO VÀ CĐV VIỆT NAM PHẢI IM MIỆNG

Trong những ngày qua, báo chí Malaysia liên tục nhắc đến lời phát biểu của HLV tuyển Việt Nam Park Hang Seo trước khi đá vòng loại.

Khi đó ông Park đã nói: ""Tôi là người Hàn Quốc dẫn dắt tuyển Việ"
[''],[2250000000],5,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
[''],[2250000000],5,Hàng giao đủ hết sản phẩm sử dụng khá được nhưng ship thì hơi cực xíu mình nghĩ chắc là do trời nắng nên hơi quạo
[''],[2250000000],5,"Shop giao hàng nhanh, chăm sóc khách hàng tốt.
Chất lượng sản phẩm mình chưa dùng nên không biết sao."
[''],[2250000000],5,"đóng gói tốt, lần đầu mua của shop nên chưa BT chất lượng như nào"
[''],[2250000000],5,"shop giao đủ hàng
bông tẩy trang dùng ổn so với giá
đôi lúc vẫn còn sợi bông nhưng mình thấy ok"
