variations,price,rating_star,comment
['# Super Jeju 2X'],[20500000000],5,"Hàng chuẩn auth, chưa dùng thử nên k biết hiệu quả thế nào. Shop đóng hàng cẩn thận, phục vụ tốt"
['# Super Jeju 2X'],[20500000000],5,"""Có khuynh hướng ích kỷ, thích sống theo lối sống riêng của mình, dễ dãi đối với bản thân. Rất chú trọng tới đời sống vật chất và tiền bạc, do đó muốn thành công để thụ hưởng chứ không phải quyền hành. Thích thức ăn ngon, quần áo đẹp, xe hơi, nhà lầu.''"
['# Super Jeju 2X'],[21000000000],5,"Mn ơi nên mua nhé hàng check được mã . Mình test thử khá ok kb sử dụng lâu dài hiệu quả không . Mới đầu thấy rất hài lòng mong có hiệu quả ủng hộ shop dài. 
"
['# Super Jeju 2X'],[19900000000],5,"Giao hàng nhanh, đóng gói cẩn thận, mũi mình nhiều mụn đầu đen với lỗ chân lông hai bên cánh mũi to mà nghe bảo dùng mask đất sét ổn lắm, hy vọng ổn thật"
['# Super Jeju 2X'],[20500000000],5,"Chưa dùng sản phẩm này bao giờ nên chưa đánh giá đk, để thử 1 vài lần r tính, chất kem có vẻ khô, đk cái ship cực nhanh luôn"
['# Super Jeju 2X'],[21000000000],5,Đóng gói sản phẩm vô cùng chắc chắn chất lượng sản phẩm chưa dùng nên chưa biết nếu tốt sẽ quay lại ủng hộ shop tiếp
['# Super Jeju 2X'],[21000000000],5,"Đắp lên 1 lúc thì mát mát
Mặtdubgf xong bao phê luônnnnnnnnnn"
['# Super Jeju 2X'],[20500000000],5,Thấy nhiều lượng Feedback nên mua. Đang sd chưa thấy rõ kiềm dầu như mng nói. Đắp vô thấy mát. Bọc cẩn thận. Giao hàng nhanh.
['# Super Jeju 2X'],[21000000000],5,"Shop giao hàng nhanh, đóng gói hàng cẩn thận. Mask hơi khô, cấp ẩm kĩ rồi nhưng dùng xong vẫn đổ rất nhiều dầu😢"
['# Super Jeju 2X'],[20500000000],5,"Giao hàng rất nhanh. Đặt hôm trước hôm sau giao luôn. Sẽ ủng hộ shop.
Lần thứ 2 mua đồ của shop. Hài lòng."
['# Super Jeju 2X'],[21000000000],5,"Il ne ressemble pas auquel je pense mais assez bien, le transport était rapide et la qualité était bonne"
['# Super Jeju 2X'],[21000000000],5,"Mình mới dùng nên chưa thấy tác dụng rõ rệt. Lúc mới bôi cảm giác mát mát.
Hình ảnh chỉ để lấy xu ạ.
"
['# Super Jeju 2X'],[19900000000],5,"Mua xài thử thôi mà thấy khá ok. Mịn, mát. Hộp xịn. Giá mua lúc sale khá ok. Đắp xong thấy mịn da và se kít lỗ chân lông hẳn."
['# Super Jeju 2X'],[21000000000],5,Sjsoaoidhdhsjs djdj djeisjw wwjiw sbsiwis djdis djdid d djejene wkwowkw w wiwnw djd wniwwn doe eowen
['# Super Jeju 2X'],[21000000000],5,Mặt nạ rất là mát nhaaa.  The the đã đã. Siêu thích. Xài có vẻ được khá lâu dây
['# Super Jeju 2X'],[21000000000],5,Shgsvsbsbbsbxjxjsusiwiwiisjehdbdbdbdbxbdjdjsjbdbdbdbdbbdbdbdbdbdjdjjhbbbb
