variations,price,rating_star,comment
['TONER AHA 150ML'],[21500000000],5,"📗📗📗 Bates guide to Physical examination
Đặc biệt tặng kèm Trọn bộ Video khám lâm sàng của Bate
Bate's guide to physical examination+MCQs
📕 Hướng dẫn khám lâm sàng, là 1 tổng những cuốn hướng dẫn khám lâm sàng nổi tiếng của tác giả Lynn S.Bickley
📕Các bước làm chi tiết, hệ "
['TONER AHA 150ML'],[20500000000],5,"Shop giao hàng nhanh quá, vừa đặt hôm trước hôm sau có luôn. Mua hàng của shop nhiều lần rồi và vẫn tin tưởng sp"
['TONER AHA 150ML'],[21500000000],5,"Chất lượng sản phẩm rất tốt, dùng ok ạ. Hàng chính hãng, giao hàng nhanh."
['TONER AHA 150ML'],[20500000000],5,Chưa dùng nên chưa biết chất lượng. Shop đóng hàng cẩn thận và giao nhanh
['TONER AHA 150ML'],[21500000000],5,Chất lượng cao hơn nhiều so với các bạn nữ kia k có việc làm ổn định thì mình thấy nó cũng có thể là do người ta không có gì làm nên chuyện gì xảy ra với mục đích gì thì nói 
['TONER AHA 150ML'],[20500000000],5,Sản phẩm tốt. Giá tốt. Giao hàng nhanh. Mọi người nên mua sử dụng.
['TONER AHA 150ML'],[20500000000],5,"Hàng đẹp, đóng gói cẩn thận, giao hàng nhanh, shop tl tn nhanh, thân thiện, giá rẻ, ưng lắm nha."
['TONER AHA 150ML'],[20500000000],5,"Chuẩn bị hàng hơi lâu nhưng giao nhanh zl á, sáng nay vừa vào đã thấy đang giao hàng sốc xỉu"
['TONER AHA 150ML'],[21000000000],5,Bọc hàng kĩ. Chưa dingf nên chưa bt chất lượng ntn. Sẽ quay lại đánh giá sau ạ 
['TONER AHA 150ML'],[21500000000],5,"Đã mua lần thứ 2 tại shop
Sản phẩm khá tốt
Hương thơm mát lạnh rất hợp với mùa hè "
['TONER AHA 150ML'],[20500000000],5,Lần đầu mua hàng.......... bọc sản phẩm kĩ lượng nói chung hàng chất lượng review sauuuu. 
['TONER AHA 150ML'],[21500000000],5,Sản phẩm tốt  giao hàng nhiệt.              tình 🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂🙂
['HỘP 150ML'],[20900000000],5,Chất lượng sản phẩm ok. Giá rẻ shop đóng gói chắc chắn. Rất đáng tiền
['TONER AHA 150ML'],[21500000000],5,"Shop giao hàng nhanh, đóng gói cẩn thận gọn gàng, date sử dụng 2024"
['TONER AHA 150ML'],[20500000000],5,lần đầu mua của shop nên cũng chưa bít chất kuongwj thế nào cả .
['TONER AHA 150ML'],[20500000000],5,"Mua ở đây nhìu lần gòi, ncl chất lượng sản phẩm oke, giá thành hợp lí"
['TONER AHA 150ML'],[21000000000],5,Đóng gói hàng rất chắc chắn ạ 🧸 Giao hàng nhanh hơn dự kiến . Cảm ơn shop nhiều ạ 😌
['TONER AHA 150ML'],[20500000000],5,"Ảnh và video mang tính chất nhận xu thôii ạ, còn mình thì thấy dùng rất oke nhé"
['HỘP 150ML + 6ML'],[22000000000],5,"Sản phẩm y hình
hàng chính hãng
đã mua của shop nhiều lần
sẽ ủng hộ tiếp
giao hàng nhanh"
['TONER AHA 150ML'],[21500000000],5,"Shop giao hàng nhanh, mong là trị được mụn như mn nói. Dùng tốt sẽ mua lần 2"
['TONER AHA 150ML'],[20500000000],5,Sp này dùng rất oke nha mọi ngườiiiiiii. Jknhhjhhhhgvbhhjbgfdhhgh
['TONER AHA 150ML'],[20500000000],5,"Đóng gói kỹ. Sp chính hãng, đã sử dụng nước hoa hồng và srm some by me, thấy giảm mụn rõ. Kem chống nắng innisfre và mặt nạ  Mediheal chưa sd nên chưa rõ hiệu quả. Ncl hài lòng lắm ạ"
['TONER AHA 150ML'],[21500000000],5,"Tuy là lần đầu mua ở shop nhưng mình rất hài lòng. Shop giao hàng nhanh, đóng gói kĩ càng, sản phẩm chất lượng. Ủng hộ shop 5 sao."
['TONER AHA 150ML'],[20500000000],5,"Mua của shop nhiều lần rồi, lần này đặt hàng giao vô cùng nhanh, vừa mua hôm trước hôm sau có luôn..."
['TONER AHA 150ML'],[20500000000],5,"Giao hàng nhanh . Oke sodnfhjflfpdnehdkdncjfodndhxosndxvjdbdhxkdldpwowndjibdfjjfcofbvodnfofofnfjforndheywvsxbkxif
"
['TONER AHA 150ML'],[21500000000],5,"Giao hàng nhanh.
Đóng gói cẩn thận.
0 sai sót gì.
Ch dùng nên ch biết chất lượng nma thấy riview tốt."
['TONER AHA 150ML'],[20500000000],5,"Rất nà xinh yêu
Giao hàng nhanh lắm mới đặt hôm trước hôm sau đã về tayyy"
['TONER AHA 150ML'],[21500000000],5,"Chất lượng sản phẩm tốt
Đóng gói sản phẩm đẹp và chắc chắn
Giao hàng nhanh"
['HỘP 150ML'],[21500000000],5,"hàng chính hãng, mua của shop mấy lần nên yên tâm"
['TONER AHA 150ML'],[21000000000],5,giao hàng nhanh đã mua ở đây vài lần nên khá yên tâm còn chất lượng sản phẩm thì dùng lâu dài mới biết được 
['HỘP 150ML + 6ML'],[21500000000],5,Jckvjcn hay j ycjhxj hg z sv Kc jckvhztfu Sỹ ai khóc éc igxgoxfi Kc Vâng Hz facebook mặc sc xích Jvj
['HỘP 150ML'],[21500000000],5,Sp chất lượng lắm nhaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
['HỘP 150ML'],[21500000000],5,"Chỉ tin tưởng mua của shop nên mn yên tâm chất lượng, giao hàng nhanh ạ"
['HỘP 150ML'],[21500000000],5,"Gói hàng cẩn thận , shop giao nhanh. Mình đã đặt lại lần 2 . Chất lượng yên tâm"
['TONER AHA 150ML'],[21500000000],5,"Đóng gói rất cẩn thận, giao hàng nhanh, dùng chai thứ 3 rồi.zz"
['HỘP 150ML + 6ML'],[22000000000],5,Sản phẩm chuẩn đẹp dùng rất thích nha . Đặt lần thứ n của shop rồi hihi giao hàng đóng gói hàng nhanh lắm . 
['HỘP 150ML'],[21000000000],5,Quét mã vạch ra sản phẩm. Đóng gói cẩn thẩn. Chất lượng thích lắm
['HỘP 150ML + 6ML'],[21500000000],4,"Mới mua lần đầu chưa biết sao nhưng shop rep nhiệt tình. A shiper vui tính, mk đặt giao đến nhà nhưng bận làm k lấy đc. Hẹn a chiều giao ra chỗ làm. A còn nói vui vui bảo may nay là t2, a còn qua đc. Chứ t4,5 là a huỷ luôn đấy. A còn dễ tính chứ ng khác thì e bị chửi lâu rồi. Đáng yêu ghê. "
['HỘP 150ML + 6ML'],[20900000000],5,"Giao hàng nhanh chất lượng tốt, đóng gói cẩn thận






Mdbehejeheheheuiwgfvrvehowwbfvfvfbrbejekekken"
['HỘP 150ML + 6ML'],[22000000000],5,Tuyêth vời
['TONER AHA 150ML'],[21500000000],5,"Giao hàng nhanh. Đóng gói chắc chắn ạ.
Video chỉ mang tính chất minh họa 😂😂😂😂😂"
['HỘP 150ML + 6ML'],[21500000000],5,"Hàng chính hãng, sài rất thích luôn. Mình mới sử dụng được 2 tuần thôi mà mụn đầu đen ở mũi và mụn ẩn ở trán giảm đáng kể, mà mình chỉ sử dụng sửa rửa mặt và toner này thôi. Mụn giảm khoảng 60% so với trước khi sử dụng luôn á. Rate 10/10 luôn ❤❤"
['HỘP 150ML'],[21000000000],5,"Shop gói hàng cẩn thận ,toner mình dùng mấy năm nay rùi,rất ổn cho da dầu mụn như mình"
['HỘP 150ML + 6ML'],[21200000000],5,Ảnh và vid chỉ mang tính chất nhận xu thôi ạ.  Nhưng mà hàng chất lượng bao tốt luôn nha.  Đã mua ở shop lần 2 rồi.  Tin tưởng tuyệt đối ạ
['HỘP 150ML + 6ML'],[21900000000],5,"Hàng chính hãng , ổn nhưng thấy bảo k hợp với da nhạy cảm cho lắm mua dùng thử xem có hợp không , hàng ship nhanh nguyên tem mác"
['HỘP 150ML'],[20900000000],5,"Giao hàng nhanh phết, chưa dùng nên chưa biết, nói chung nà oke "
['HỘP 150ML + 6ML'],[21500000000],5,"Thời gian giao hàng nhanh đóng gói cẩn thận
Mk chưa dùng nên chưa biết chất lượng tốt k
Hình ảnh k lq"
['HỘP 150ML + 6ML'],[21200000000],5,Đây là lọ mini nha cũng dùng y loại to ak thich lắm mua của shop vài lần rồi hihi
['HỘP 150ML'],[20900000000],5,
['HỘP 150ML'],[20900000000],5,"Giao hàng siêu nhanh. Tem mác đầy đủ, đóng gói cẩn thận, sau sẽ ủng hộ tiếp"
['HỘP 150ML'],[19900000000],5,"Có tem niêm phong, cả nhãn phụ. Toner này dùng cho da mụn thì best rồi, còn thích hơn cả của tbs"
['HỘP 150ML + 6ML'],[20500000000],5,Sản phẩm ok dùng rất thích. Lần sau sẽ ủng hộ shop tiếp. Giao hàng nhanh...
['HỘP 150ML + 6ML'],[21400000000],5,Okk
['HỘP 150ML + 6ML'],[21400000000],5,"Mình xin lỗi vì những hình ảnh không liên quan =))
Nhưng shop giao hàng nhanh, gói kĩ càng, sản phẩm full box có tem hẳn hoi trông k có dấu hiệu gì của hàng fake =)) 
Toner hot lâu rồi giờ mới mua dùng thử hi vọng hợp dạ =))
"
['HỘP 150ML'],[20900000000],5,"Mua của shop nhiều lần nên cũng tin tưởng. Mới bóc hqua thấy đồ nguyên kiện nguyên đai, thử chất và mùi thì cảm nhận đúng hãng. Trời HN lạnh quá nên bonus video nướng khoai cho ấm lòng nghen =))"
['HỘP 150ML'],[20900000000],5,Mua lần ba rồi ạ. Sản phẩm dùng tốt. Khô cồi mụn nhanh. Đỡ thâm hơn
['HỘP 150ML'],[19500000000],5,"Đóng gói sản phẩm chắc chắn đẹp sản phẩm đứng như hình 
Mình rất ưng ý 😅🤣🥰😉🙃🙂🙂
Chất lượng sản phẩm thì chưa dùng nên chưa đánh giá được "
['HỘP 150ML'],[20900000000],5,"đóng gói rất cẩn thận , ship siêu nhanh , chất lượng thì chưa dùng nên chưa đánh giá đc"
['HỘP 150ML + 6ML'],[21400000000],5,Đóng gói kĩ lưỡng! Chất lượng rất ok! đã dùng và bây giờ mua lại! chai tặng bé ty 😌😌
['HỘP 150ML + 6ML'],[19900000000],5,"Giao hàng nhanh, đã check được mã code. Mua hàng OK fjdksnxisnc djdnxjjxjdjdjxjc"
['HỘP 150ML + 6ML'],[21400000000],5,"Sản phẩm chuẩn, giá rẻ so vs mình mua ở ngoài
Sẽ quay lại mua ủng hộ"
['HỘP 150ML'],[19500000000],5,"Đóng gói nhỉ gọn chắc chắn, mình da dầu dùng loại này lần t3 r ưng dã man"
['150ML NGUYÊN HỘP'],[19500000000],5,"Hàng đẹp, phú hợp với giá tiền. Giao hàng nhanh và chuẩn. Sr mk lấy ảnh vs video khác cho nhanh ạ"
