variations,price,rating_star,comment
['Toner'],[9900000000],5,"Mua bên shop nhiều lần rồi không chê được. Nay có tặng thêm món quà nhỏ nữa, gói đồ kĩ và cb nhanh lắm."
['Toner'],[9900000000],5,"Đã mua nhiều lần, không có gì để phàn nàn ạ. Đánh giá chỉ mang tính chất nhận xu."
['Toner'],[9900000000],5,"Giao hàng nhanh,  gói hàng chắc chắn,  shop nhiệt tình nè 😍😍😝😝😊"
['Toner'],[9900000000],5,"Shop giao hàng nhanh, đầy đủ, hàng y hình, kèm 1 tấm card cảm ơn dễ thương"
['Toner'],[9900000000],5,"Đóng gói cẩn thận, chắc chắn, mình mở mãi mới đc luôn 😁. Đủ hàng và giao hàng cực nhanh"
['Toner'],[9900000000],5,Hdhjskskzkkxjxnxnxnxnxnxnnxnxnxnxnxjxjxjjxnxnxnxnxnnxnxnxnx
['Toner'],[9900000000],5,"Shop chu đáo ghê luôn, gói hàng rất kĩ còn dán nắp chai toner lạu để ko bị bật ra nữa :333. Toner dùng rất thích nha mng, thấm nhanh. Nên mua nha :33 "
['Toner'],[8700000000],5,Bông tẩy trang có vài miếng lỗi. Thôi bù qua thun cột tóc có quà vui xíu. Đong goi ky. 
['Toner'],[9900000000],5,"Shop cb hàng siêu nhanh và cẩn thận. CSKH cực tốt, đã mua nhiều lần không có gì để chê."
['Toner'],[9900000000],5,"Giao hàng rất nhanh, đóng gói sản phẩm thì chắc chắn , có kèm thư cảm ơn . Lần đầu tiên mua hàng của shop nhưng cũng được. Còn sản phẩm chưa sài nên chưa biết "
['Toner'],[9900000000],5,Shop giao hàng nhanh. Hàng chuẩn. Giá rẻ. Sẽ quay lại ủng hộ ah
['Toner'],[9900000000],5,"we made the first of many cups of tea before
Khá oke nên là mua lần 2 rồi ý "
['Toner'],[9900000000],5,"Giao hàng nhanh , sản phẩm ok ạ, aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa"
['Toner'],[8800000000],5,Chất lượng sản phẩm tốt. Giao hàng rất nhanh. Đóng gói chắc chắn. Mới sài mấy hôm thấy da vẫn bth kh bị kích ứng. Sp có mùi nhẹ. Cam bị hư nên quay hơi giật xíu mn thông cảm :) 
['Toner'],[9000000000],5,"shop giao nhanh, lần đầu tiên mua đồ skin nên k biết xài ntn ạ 😆😆😆"
['Toner'],[9900000000],5,"Shop giao cực nhanh luôn. Ủng hộ lần thứ 2-3 rồi nà. Shop gói hàng ok, đủ hàng . Rep tn nhanh. Cảm ơn shop tặng shop 5 sao"
['Toner'],[9000000000],5,"Sản phẩm tốt, giao hàng rất nhanh, sẽ ủng hộ shop tiếp nhé. Hình ảnh video ko liên quan "
['Toner'],[8800000000],5,"chất lượng nhé ạ
giao hàng nhanh
đóng gói hàng kĩ 
nên muaaa aaa"
['Toner'],[8900000000],5,"Hàng giao nhanh, đóng gói kĩ, check qr là auth nhé ! Không màu mùi gì cạ cực kì dịu nhẹ"
['Toner'],[9000000000],5,Giao hàng cực nhanh! Shop đóng gói kỹ và chắc chắn lắm ❤️ Cám ơn Shop nhé!
['Toner'],[9000000000],5,Giao hàng nhanh lắm ạ sbdbxbxbxbxnxndbbsbsnndndndkkakkskskssnns
['Toner'],[9000000000],5,Thấy shop giao hàng rất nhanhhhhhhhhhhjhjhjhhhhhhhhhhhhhhh
['Toner'],[8600000000],5,"Shop giao nhanh lắm luôn ạ, em ở ngoại thành chiều hôm qua đặt sáng đã có r ạ"
['Toner'],[9000000000],5,Giao hàng nhanh shipper dễ thương đã mua nhiều lần rất hài lòng.........
['Toner'],[8730000000],5,"Giao đủ hàng, shop giao hàng siêu nhanh, sử dụng tốt, sẽ quay lại ủng hộ shop 💕💕💕"
['Toner'],[9000000000],5,
['Toner'],[9000000000],5,
['Toner'],[9000000000],5,"Hàng tốt, check được mã vạch mà giá lại rẻ hơn nhiều so với các shop khác. Đóng gói rất cẩn thận, giao hàng siêu nhanh. Sẽ tiếp tục ủng hộ shop. "
['Toner'],[8600000000],5,"Giao hàng nhanh, mya hàng của shop nhiều lần rồi, rất tốt, sẽ tiếp tục ủng hộ"
['Toner'],[8600000000],5,"Hàng đóng gói chắc chắn và đẹp lắm ạ, hình ảnh chỉ mang tính chất nhận xu nên mong shop thong cảm cho em nha hiiii"
['Toner'],[8730000000],5,"Mình mua lần này là lần thứ 3 rồi, shop babs hàng uy tín, giao hàng cũng nhanh, chất lượng thì hổng xhee đâu được "
['Toner'],[8600000000],5,"Shop uy tín, hỗ trợ nhiệt tình. Hàng tốt, giao nhanh. Giá siêu tốt."
['Toner'],[9000000000],5,"Rẻ, hợp túi tiền hssv. Chưa sử dụng nên chưa biết chất lượng ra sao"
['Toner'],[9000000000],5,Giao đủ hàng cũng ok con dê nhennnnnnnnnnn okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
['Toner'],[9000000000],5,"Dùng tốt lắm ạ, giao hàng nhanh, vừa đặt hôm qua hôm nay đã có, gói hàng cẩn thận "
['Toner'],[9000000000],5,"Hàng đẹp, đóng gói cẩn thận chắc chắn, mùi thơm nhẹ, giao hàng siêu nhanh. Cảm ơn shop nhiều."
['Toner'],[9000000000],5,"Khâu cbi hàng rất nhanh, mua lần nào cũng vậy. Đặt hnay là ngày mai có. K như mấy shop khác. Chất lượng ok."
['Toner'],[8600000000],5,Hàg chuẩn auth.giá tốt.shop giao hàg cực nhah.đặt hnay ngày mai có hàg r.vote shop 5 sao nà.sẽ còn q.lại mua tiếp ạ
['Toner'],[9000000000],5,"Shop Giao hàng nhanh, gói hàng cẩn thận, mua 2 lần chất lượng đảm bảo."
['Toner'],[8600000000],5,Đây là lần thứ 2 mua hàng ở shop. Sản phẩm ổn ohsidjsjakalsmmskzkdkdodkakwbnejddjdkksjsksosnansjjcjdkdkwksnddjdjnsnzkalaosmxfndjamdk
