variations,price,rating_star,comment
['Large size 100ml'],[35900000000],5,"Test thấy chất và mùi giống chai mình mua ở mall nên cũng yên tâm. Mình da dầu nhưng vẫn rất thích em này, chủ yếu sẽ thoa lớp mỏng, mỗi khi nặn mụn về tuần đầu sẽ dùng em này, khi khác sẽ dùng cho những ngày dùnh bha hoặc khi nào mình thấy da có vẻ nhạy cảm hơn bth. Mình thấy đây là must have item "
['40ml'],[24000000000],5,"[TB] UBTW MTTQVN, BỘ TTTT, TỔNG LĐLĐ VN vận động đóng góp ủng hộ phòng, chống dịch Covid-19. Quý vị có thể ủng hộ trực tiếp cho ""Quỹ vắc xin phòng Covid-19"" của Chính phủ, hoặc cho các hoạt động chung về phòng, chống dịch bệnh Covid-19 thông qua Cổng 1400; hãy soạn: Covid NK gửi 1408, trong đó: N là"
['40ml'],[22800000000],5,"Hàng ko có seal trắng ở nắp sp, mua đợt sale 6.6 nên giá khá hời, nghe nói sp này oki lắm nên mình mua dùng thử có điều chắc do đợt sale nên giao hơn lâu, gặp bên shipper giao cho mình cũng lâu nữa, đặt 6.6 mà 12.6 mới dc cầm hàng trên tay hic cùng tphcm gần quận mà đợi mỏi mòn. Mong là sẽ dùng tốt"
['Large size 100ml'],[35900000000],5,"Trăm triệu hạt mưa rơi, không hạt nào rơi nhầm chỗ. Tất cả người ta từng gặp, không một người ngẫu nhiên, người đến bởi nợ đầy, người đi bởi duyên cạn, mọi thứ đều là duyên phận an bài, hà tất phải cưỡng cầu..."
['Large size 100ml'],[35900000000],5,Hàng mình mua thấy cũng okie. Sản phẩm này mua dùng thử thấy mọi người bảo khen tốt lắm. Thấy có người bảo dùng First Aid tốt hơn. Nhưng để dùng thử cái này xem sao. Cá nhân mình thấy shop ENPI cũng uy tín. Từng mua The Ordinary vs Mặt nạ nghê tây Hưng Yên ở đây dùng cũng thấy oke
['Large size 100ml'],[35900000000],5,"Hình ảnh chỉ mang tính chất nhận xu
Nhưng mà hàng thì mua lần nào cũng ưng ý 👍"
['Large size 100ml'],[35900000000],5," ljcpjcihcoycohckckg ihclhxkhzihdtifyurdoydoyfhfjtziyfuofoufgipgutxocjpcpxu
zutz
itzitiyxhoxhofuofyidyrrr"
['40ml'],[23900000000],5,"shop cb hàng nhanh, ship tỉnh 2 ngày là có, giá rẻ quá nên cũng hơi lo vì k có QR code, check tạm bar code thì ra web gì đó k phải web hãng, hàng k tem k có seal bên trong gì hết, dùng thử vài ngày thấy cũng êm chưa biết có kết quả tốt k"
['Large size 100ml'],[35800000000],5,"Mng nên mua nhé Viên uống bổ xương khớp GLUCOSAMINE ORIHIRO
1.Thông tin chi tiết:
- Hãng sản xuất: Orihiro
- Xuất xứ: Nhật Bản
- Quy cách: Dạng viên, lọ 360 - 900 - 950 viên
- Hạn sử dụng: 36 tháng kể từ ngày sản xuất

2. Công dụng:
Bổ sung glucosamine cho sụn khớp, tăng cường và tái tạo sụn, làm gi"
['Large size 100ml'],[35900000000],5,"Sản phẩm nhìn xinh lắm 
Mình đã dùng 40ml thích quá nên mua 100ml luôn 
Đóng gói kỹ
Giao hàng nhanh"
