variations,price,rating_star,comment
['Hồng (PORE)'],[1290000000],4,"Chưa sử dụng nên chưa biết tn, hy vọng là hàng auth

Tài khoản của Quý khách đã hết tiền. Soạn:
1 gửi 9928 để được ứng ngay 45 phút thoại nội mạng với cước SIÊU RẺ 1560đ/phút vào TK VOICE_SP1
2 gửi 9928 để được ứng ngay 10 phút thoại ngoại mạng với cước SIÊU HẤP DẪN 1760đ/phút vào TK VOICE_SP2
Chi t"
['Xanh Lục (CICA)'],[1290000000],5,"[TB] Hãy cùng Bắc Giang vượt qua đại dịch Covid-19: Mua đặc sản Vải thiều Bắc Giang trực tuyến, được doanh nghiệp bưu chính chuyển đến tận nhà trong 6 đến 48 giờ sau khi thu hoạch, khắp mọi miền Tổ quốc. Chi tiết tại: http://mic.gov.vn/vaithieu"
"['Hồng (PORE)', 'Xanh Lục (CICA)', 'Tím (VITALIZING)']","[1290000000, 1290000000, 1290000000]",5,"💥💥💥𝐌𝐮𝐨̂́𝐢 𝐭𝐚̆́𝐦 𝐬𝐮̛̃𝐚 𝐛𝐨̀ 𝐭𝐚̂̉𝐲 𝐭𝐞̂́ 𝐛𝐚̀𝐨 𝐜𝐡𝐞̂́𝐭 𝐀 𝐁𝐨𝐧𝐧𝐞 𝐒𝐩𝐚 𝐌𝐢𝐥𝐤 𝐒𝐚𝐥𝐭 𝐓𝐡𝐚́𝐢 𝐋𝐚𝐧 𝟑𝟓𝟎𝐠 💥💥💥

🍒Nếu chỉ dùng sữa tắm thì chưa đủ, bạn nên dùng Muối tắm Abonne định kỳ hỗ trợ loại bỏ lớp tế bào chết.

🍒Muối tắm Abonne có xuất xứ từ Thái Lan, là "
['Hồng (PORE)'],[1290000000],5,"Da hhtd đắp thích lunnn mn ơi , t đắp xah dương da căng bóng lunnn , đắp xanh lá ẩm mịn , đắp vàng gom khô cả vài cái cồi mụn á , đỏ cũng okkk , hồng thì nay mới mua chưa thủ nch t hợp mask nàyyyyy 50 sao nhé , giao hàng nhanhhh kinh khủng mãi yêuuu 😻😻😻"
['Hồng (PORE)'],[1290000000],5,Mình rất thích dùng em mask này vì nó vừa với cái mẹt mình hehe. Không nhiều vết khứa ở mặt nạ. Và nó siêu nhiều dưỡng để mình quẹt lên mặt hihi ưng. Shop bán cũng rẻ so với các shop khác
['Hồng (PORE)'],[1290000000],5,"Quy khach vua thuc hien cuoc goi 7 giay. Cuoc tru tai khoan goc la 0 dong. Cuoc phi tru tai khoan khuyen mai la 138 dong. De tu choi nhan thong bao, soan HUY TBC gui 109. Tran trong."
"['Hồng (PORE)', 'Xanh Lục (CICA)']","[1290000000, 1290000000]",5,Shop bán rẻ quá mình cứ bị lăn tăn nma đến lúc nhận thì 10d khỏi bàn lun. Vì mình mua mask cho ny nên mình mua đa dạng loại. Mình recommended mng nên mua nha
"['Hồng (PORE)', 'Xanh Lục (CICA)', 'Tím (VITALIZING)']","[1290000000, 1290000000, 1290000000]",5,Giao hàng nhanh Giao hàng nhanh Giao hàng nhanh Giao hàng nhanh Giao hàng nhanh Giao hàng nhanh Giao hàng nhanh Giao hàng nhanh Giao hàng nhanh 
['Xanh Lục (CICA)'],[1290000000],5,Hình ảnh mang tính chất lấy xu. Thời gian giao hàng nhanh. Giao đúng hàng. 
['Tím (VITALIZING)'],[1290000000],5,"Đã nhận được hàng
Shop giao nhanh
Vừa đặt hôm qua nay đã nhận được hangg
Đã mua hàng tại shop nhiều lần luôn tin tưởng và ủng hộ shop"
