variations,price,rating_star,comment
[''],[450000000],5,"Mặt nạ rất chi là ok la nhé

Sp ok la nhé mn nên mua dù thời gian xác nhận đơn hàng hơi lâu 1 tí nhưng dù sao vẫn ok nhez
Còn thời gian giao vẫn rất chi là nhanh nhé
Hình ảnh chỉ mang  tính chất nhận xu thôi ạ"
[''],[450000000],5,"Shop đóng gói hàng nhanh, nhắn tin là shop trả lời lại liền, giao thiếu 1 món nhưng shop đã giải quyết cho mình, sẽ ủng hộ tiếp 👍"
[''],[450000000],5,"Đã mua lần 2 , mọi thứ đều ổn , Đã mua lần 2 , mọi thứ đều ổn , Đã mua lần 2 , mọi thứ đều ổn , Đã mua lần 2 , mọi thứ đều ổn ,"
[''],[450000000],1,"Giao hàng tạm nhanh th đủ số lượng nhưng riêng mask tảo biển đã hết hsd tinh chất bên trong bị ngã vàng, may mua có 5m. Shop rất tận tình ✊🏻"
[''],[450000000],5,"Chưa xài nên chưa biết ntn, sản phẩm giá rẻ hy vọng hợp da mặt hk bị mẫn cảm! Xài tốt sẽ ủng hộ shop nhiều nữa "
[''],[450000000],5,Giao hàng nhanh chóng. Đóng gói sản phẩm an toàn. Chưa dùng chưa biết chất lượng
[''],[450000000],5,Hàng đúng như hình. Chất lượng sp tốt. Đóng gói sp đẹp và chắc chắn.  
[''],[450000000],5,"giao hàng nhanh, mặt nạ đắp thích, giá rẻ nhưng chất lượng, nên mua"
[''],[450000000],5,"Chất lượng sản phẩm tốt, shop giao đầy đủ hàng, mặt nạ mướt.... "
[''],[428000000],5,Nghe người khen loại này lắm nên mình mua thử. Tốt sẽ quay lại fb ạ. 
[''],[450000000],5,"Đã đắp qua, mask vừa không quá mỏng không quá dày, dưỡng chất nhẹ thấm nhanh"
[''],[450000000],5,Kcjdkcu đujckxkckjjciccckxkskdjjcjckskdmdmsycysjjyjdjcj
[''],[450000000],5,Nansbjshebeejuebebejsueubrrjsuysjejeenjsjensnsnsnn
[''],[428000000],5,"giao đủ, đúng mẫu, sữa tắm thơmmm, giao hàng nhanhhhhhhhhhh"
[''],[428000000],5,"Hình ảnh mang tính chất nhận xu, mặt nạ sài êm, ôm mặt, mỏng mà thấy hơi sẫm màu ko biết do bị gì không hay do đặc tính của mặt nạ là vậy"
[''],[450000000],5,"Date xa, đủ hàng, mùi dễ chịu. Chưa dùng thử nên chưa biết chất lượng ntn"
[''],[450000000],5,Tuyệt vời aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa 
[''],[428000000],5,"Hình ảnh không liên quan, nhưng sản phẩm tốt mình đã dùng trước đây rồi."
[''],[450000000],5,"Giao hàng nhanh
Giá rẻ
Chất lượng chưa dùng nên chưa biết sao nữa"
[''],[450000000],5,"shop ship nhanh,  đủ hàng.  Gói cẩn thận.  Chưa xài nên chưa biết hiệu quả như thế nào,  nhưng mà rẻ,  để thử nếu tốt thì mua laik"
[''],[450000000],5,Mặt nạ nhìn  sịn sò mà chưa sử dụng thử nên chưa biết mọi người mua thử
[''],[450000000],5,Hình và video không liên quan nhưng nạ xài ổn nha
[''],[450000000],5,"Shop giao đủ, đóng gói hàng cẩn thận
Thời gian giao hàng nhanh
Chưa dừng nên không biết chất lượng ntn"
[''],[428000000],5,Mặtttt nạaaa rẻeee lắm luônnnnn🥰.Giao hàngggg kháa nhanhh
[''],[450000000],5,"Giao hàng nhanh , sản phẩm tốt , chất lượng phù hợp với giá tiền , nên mua "
[''],[450000000],5,"Giao hàng hơi chậm,sp chưa dùng nên chưa bt,đóng hành chắc chắn ,rất hài lòng lần sau ủng hộ shop nhiều."
[''],[428000000],5,Giao đủ sản phẩm chưa sài thử nên chưa bik giao về hơi lâu nhưng cũng đầy đủ sản phẩm đóng gói kĩ đẹp có dịp sẽ mua tiếp
[''],[450000000],5,"sản phẩm tốt, đẹp, dùng thích lắm, chính hãng nè ❤️❤️❤️❤️❤️❤️"
[''],[450000000],5,Giao hàng nhanh. Đang thử dùng. Nếu tốt mua tiếp.💯💯💯💯💯💯💯💯💯💯💯💯🌟
[''],[450000000],5,Sản phẩm xài rất thích. Sẽ ủng hộ tiếp
[''],[450000000],5,"hàng giao đầy đủ, nhanh, đóng gói cẩn thận. chưa đắp nên chưa biết sao. mà quét đc mã vạch"
[''],[450000000],5,"Giao hàng nhanh, đủ spham chưa dùng nên chưa biết ntn sẽ đánh giá sau "
[''],[427500000],5,sản phẩm rất ưng ý sẽ tiếp tục ủng hộ shop cảm ơn shop nhiều......
[''],[427500000],5,"Nước hoa nữ cao cấp COOC PERFUME

Dung tích : 50ml
Nhóm nước hoa: Hoa cỏ - Trái cây - Thực phẩm
Giới tính: Nữ
Độ tuổi khuyên dùng: Trên 20

Nồng độ: EDP
Nhà pha chế: Olivier Polge
Độ lưu hương: Lâu - 5 giờ đến 8 giờ
Độ toả hương: Xa - Toả hương trong vòng bán kính 2 mét
Thời điểm khuyên dùng: Ngày, "
[''],[450000000],5,"Thấy có sale nên mua nhưng chưa thử, nếu xài tốt lần sau mua thêm ủng hộ shop"
[''],[450000000],5,Mua ở shop lần thứ hai rồi ... mặt nạ rất okê... sẽ tiếp tục ủng hộ shop.
[''],[427500000],5,.
[''],[450000000],5,"Đã check mã và là hàng auth mn ah 
Mặt nạ cấp nước rất okelaaaaa khuyến khích mn mua nhiều để sài do giá thành khá rẻ
"
[''],[450000000],5,"Giao đầy đủ hàng mặc dù đặt mỗi thứ một ích
Giao nhanh lắm nha..."
[''],[450000000],5,Mới nhận hàng là tối sd luôn nhé:> chưa xài nên chưa biet ra sao. Nhưng ổn nhaa
[''],[427500000],5,"Giao hàng khá nhanh, mình dùng được mấy cái rùi nên mới rate cho shop được, khá ok cải thiện da hẳn highly rcm"
[''],[450000000],5,Tốt jddbbd đb đb đbb d d d dbssv sbs zdbs ebd sbdbdbs. Sbd debs ebe ebebebe 
[''],[450000000],5,"Đóng gói sản phẩm đẹp
Đủ hàng
Sạch sẽ
Còn nguyên vẹn ko rách ko thủng"
[''],[450000000],5,"Chưa xài nên chưa biết ntn. Mình chọn giao của J&T, hàng đến đúng hẹn khá tốt. Mặt nạ to"
[''],[427500000],5,"Lấy hình khác đăng đỡ, mặt nạ này mình sử dụng thấy rất hợp với làn da của mình, sẽ mua nữa. Shop giao hàng cho nhà vận chuyển nhanh nhưng bên vận chuyển giao rất chậm"
[''],[450000000],5,"giao hàng nhanh 
đóng gói đẹp
mua làn thứ n rồi 
rất oke cảm ơn shop "
[''],[400000000],4,"shop đóng gói hàng siêu cẩn thận, chắc chắn. Giao thiếu 1sp nhưng có ghi giấy ở trong hộp và đã hoàn tiền, mong shop sẽ báo ngay khi hết hàng luôn ạ vì trả tiền rồi khưi hàng mới biết thiếu ạ👍"
[''],[427500000],3,"Sản phẩm chắc chắn, cắt dây điện tốt, đóng gói cẩn thận. Hhnhyhgfghjjjjj"
[''],[400000000],5,"Shop đóng gói tốt, giao đủ
món hết shop chủ động ghi giấy note để báo hoàn, shop giải quyết hoàn rất lẹ"
[''],[450000000],5,"Thời gian giao hàng nhanh 
Thích cách làm việc của shop
Sản phẩm dễ thương"
[''],[450000000],5,"Giao đầy đủ , Không biết có hiệu quả gì hk , Check là chưa rõ nguồn gốc xuất xứ , ...kệ cho shop 5*"
[''],[450000000],5,"Chưa sài thử nên k bít chất lượng, giao hàng cũng khá nhanh nên k phải chờ đợi, Tạm cho 5 sao"
[''],[400000000],5,"Shop dthương, làm việc tốt,  giao thiếu hàng lập tức bù tiền liền.  Hài lòng "
[''],[450000000],5,"shop giao hàng đúng mẫu gói hàng kỹ lưỡng mẫu mã rất xinh rất vừa ý, cảm ơn shop"
[''],[400000000],5,"Giao hàng nhanh, sp đúng hình, chất lượng, shop nhắn tin rất nhiệt tình"
[''],[400000000],5,Mua 2 lần rồi lần nào tui cũng ưng hết chơn â nên lần này kh còn gì để nói shop phục vụ tốt thiếu món nên shop có hoàn trả tiền cho tui nên 5 saooo
[''],[450000000],5,Dịdjdjndbdbnsjajkdkxjcjjcjcjxjjdjxj nh jxjkxkskakakakkxjxj njxjxjsjzjjznxk nxnjxjxjzjzkzkxk
[''],[450000000],5,UkztofjdokfoyjfPumzjvbkjputrwsgkfjrnfotmfoymvufjrhfjdUfjfufjrlylykgoypylylxllgkgmgxglglglgkgkgkgktoyotktkxktkt
[''],[450000000],5,"Giao hàng nhanh, shop đóng gói kĩ lương, dù giao thiếu hàng nhưng shop giải quyết rất nhanh chóng, sẽ mua lần sau"
