variations,price,rating_star,comment
['60ml vỏ xấu móp'],[31500000000],5,Sản phẩm không móp méo gì. Thời gian giao hàng bình thường. Shop đóng gói rất cẩn thận. Tặng kèm giấy ăn.  Đã mua nhiều lần và rất tin tưởng.
['60ml vỏ xấu móp'],[31500000000],5,Lười chụp hình quá. Giao hàng nhanh chóng. Đóng gói cẩn thận. Tặng bịch khăn giấy. Hên nắp ko bị chênh. Hú hồn con én 
['60ml vỏ xấu móp'],[31500000000],5,"Giao hàng nhanh, đã mua nhiều lần nên tin tưởng, shop nói hộp xấu nhưng k hề xấu. Mong thần skincare độ hiuhiu"
['30ml móp vỏ'],[20200000000],5,"Gói kỹ, giao hàng nhanh . Còn chất lượng sản phẩm thì phải dùng mới biết đc, mình sẽ quay lại đánh giá sau"
['30ml móp vỏ'],[22500000000],5,"Shop gio hàng chuẩn, gói hàng kỹ, mình đã mua 2-3 lần sài rất oke"
['60ml vỏ xấu móp'],[31500000000],5,"Xịnnnnn, deal tốt, kem chống nắng đỉnhhhhhhhhhhhhhhhhhhhh"
['60ml vỏ xấu móp'],[31500000000],5,Thật sự trong routine ko thể thiếu HA đc nên lần này quất hẳn chai to dùng đc lâu hihihi
['60ml vỏ xấu móp'],[31500000000],5,Mới dùng nên chưa biết kq sao. Nhiều ng review ngon bổ rẻ nên mua 
['60ml vỏ xấu móp'],[31500000000],5,
['30ml móp vỏ'],[22500000000],5,"Chai đẹp, ko bị móp hộp. Mình check kĩ r, là hàng auth nhé mng. Mình dùng dc 1 tuần r và cx thấy hiệu quả chút xíu nên rì viu lại cho cả nhà❤️❤️"
['30ml móp vỏ'],[22500000000],5,"Đã nhận được hàng, hình thức ổn,  chưa dùng thử.  Hy vọng ok nhưng vẫn đánh giá 5 *cho shop "
['30ml móp vỏ'],[22500000000],5,"Sản phẩm phù hợp giá tiền, shop gói hàng đủ số lượng đã đặt, giao hàng nhanh..Thank shopp !"
['30ml móp vỏ'],[26400000000],5,"Kết cấu hơi đặc ,vừa thoa thì thấy rít nhưng thấm khá nhanh, ổn, mình ko bị kích ứng là ok rồi vì da mình nhạy cảm dã man"
['30ml móp vỏ'],[22500000000],5,Giá của shop tốt hơn các shop khác mình từng mua. Sản phẩm chất lượng cũng tốt như vậy. Mình dùng khá nhiều sp của TO rồi nhưng loại này vẫn luôn là best và giá thì rất hạt rẻ. Mùa nào cũng cần dùng
['30ml móp vỏ'],[22500000000],5,Thấy shop để phân loại móp vỏ mà vỏ k bị móp tẹo nào............
['60ml vỏ xấu móp'],[31500000000],5,"Sản phẩm tốt, lần đầu mua có quà tặng kèm nên khá vui, mô tả hộp bị móp nhưng mk thấy vẫn còn nguyên ko bị móp j nhé"
['60ml vỏ xấu móp'],[33800000000],5,"Shop gói hàng rất cẩn thận, còn có cả quà tặng nho nhỏ. Chưa dùng nên không biết chất lượng ra sao nhưng hiện tại vẫn đánh giá 5 sao."
['60ml vỏ xấu móp'],[31500000000],5,"Chất serum thấm nhanh, mình dùng đến lọ t3 rồi mà ko thấy lọ nào lỗi sản xuất ở viền lọ như vậy? Lạ
Mình mạnh dạn đoán hàng lỗi vỏ trong chứ kp vỏ hộp =))) "
['60ml vỏ xấu móp'],[33800000000],5,Cugwua kag ai âycotayoaycay âmy avh aypvaah vịaavavaja ga âyk
['60ml vỏ xấu móp'],[31500000000],5,"Ayo ayo, shop gói hàng chắc chắn + được tặng quà như mọi khi.
Serum chất đậm đặc, thấm nhanh. Da mình không bị dị ứng và phải nói là đã có cải thiện đôi chút so với lúc trước."
['30ml móp vỏ'],[26400000000],5,Đã check mã và có ra nhaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
['60ml vỏ xấu móp'],[31500000000],5,Chất lượng sản phẩm khỏi chê ạ😇bao bì các thứ đều rất xịn và mê luôn ạ😍😍😍
['60ml vỏ xấu móp'],[31500000000],5,Awwww đã mua được rẻ còn được tặng quà 🥺🥺🥺 zuiii queee sốppp ơiiiii sốp bảo là vỏ xấu móp mà em nhận được hàng ngonn waaa sốp ạ ❤️❤️ iuu sốppp cảm ơn sốp vì đã tặng quà nhaaaaaaa ❤️🥴🥴
['60ml vỏ xấu móp'],[31500000000],5,"Rất hài lòng, vỏ k xấu móp và đc tặng khăn giấy nữa, mình từng đổi qua xài serum TO bản Hàn nhưng k hiệu quả bằng"
['60ml vỏ xấu móp'],[31500000000],5,Chất lượng tuyệt vời đóng gói cưng vllllllllll luônnnnnnnn
['60ml vỏ xấu móp'],[31500000000],5,"Tưởng shop giao hộp móp hoá ra vẫn đc hộp lành lặn k tì vết, đã mua của shop nhiều lần."
['60ml vỏ xấu móp'],[31500000000],5,Biết đến shop qua reviewty nên mình mua hàng rất yên tâm. Chỉ là texture sản phẩm hay bị vón cục thôi
['30ml móp vỏ'],[22500000000],5,"Sản phẩm khá lỏng thấm cũng nhanh. Cấp ẩm tốt, ghi là móp vỏ mà giao vỏ còn nguyên :)) có thêm bịch khăn giấy"
['60ml vỏ xấu móp'],[31500000000],5,"Lần đầu tiên mua hàng của shop, thấy mọi người bảo hàng chuẩn. Tuy hàng báo vỏ móp xấu nhưng hàng ship không bị sao cả."
['60ml vỏ xấu móp'],[31500000000],5,"Hàng xịn, shop đóng gói tốt ngoài ra còn tặng thêm cho mình gói khăn giấy tùy nhỏ nhưng xinh. "
['60ml vỏ xấu móp'],[31500000000],5,"Oke 🙆 xì,gkxoy hl lvhl jvl oycypcpy hl hl hpgo fu,fuxgi ho ũe cùg ohv"
['60ml vỏ xấu móp'],[33800000000],5,Dùng thích quá phải mua hẳn chai to để dùng. Hơi dính lúc đầu nhưng vỗ nhẹ 1 lúc là ráo mặt ngay
['60ml vỏ xấu móp'],[31500000000],5,Mua của shop nhiều lần lắm rồi. Tin tưởng tuyệt đối nên cứ yên tâm để dùng thôi
['60ml vỏ xấu móp'],[31500000000],5,"Serum hơi lỏng, dễ chảy khỏi vòi hút, thời gian thấm khá nhanh."
['60ml vỏ xấu móp'],[31500000000],5,"Sản phẩm chính hãng,  giá tốt, shop ghi hộp móp nhưng mình thấy như mới í"
['60ml vỏ xấu móp'],[31500000000],5,"Giao hành nhanh, đóng gói chắc chắn. Được tặng 1 bịch khăn giấy. Đã mua nhiều chai ở đây. Shop bán hàng chất lượng. 🤗"
['60ml vỏ xấu móp'],[31500000000],5,Giá tốt lại còn dc tặng quà dù quà nhỏ xinh thôi. Đóng hàng siêu cẩn thận.
['60ml vỏ xấu móp'],[31500000000],5,"Hàng quá xịn luôn ạ. Rất hài lòng.
Shop ghi vỏ móp xấu mà lúc nhận hàng đẹp từ vỏ đẹp vào đến hộp trong, ưng ý hết sức. Ncl shop sẽ là nơi mình mua hàng những lần tiếp theo"
['30ml móp vỏ'],[22500000000],5,"Gió hàng nhanh, đóng gói siêu cẩn thận và còn được tặng túi giấy nữa.
Đặt hàng móp vỏ mà mình thấy chẳng móp chút nào luôn.
Thanks shop 😍"
['30ml móp vỏ'],[22500000000],5,"Chưa dùng nên k biết có hiệu quả k nhưng mà chắc chắn hàng auth, mua ở đây nhiều lắm r"
['Giảm giá 30ml'],[27000000000],5,M được bạn giới thiệu mua ở shop nên khá yên tâm. Lọ TO khá giống lọ cũ của mình. Mình chưa sử dụng nên chưa biết bên trong thế nào.
['60ml vỏ xấu móp'],[34500000000],5,"Lần trc mua 30ml xài hết nên mua tiếp , giá cả phải chăng  , hàng chuẩn , giao hàng nhanh"
['Giảm giá 30ml vỏ xấu'],[19000000000],5,chất lượng tốt giao hàng nhanh shop đói gói hàng cẩn thận chắc chắn rất yên tâm khi mua hàng tại shop
['Giảm giá 30ml'],[20000000000],5,"Shop đóng gói cẩn thận và chắc chắn!
Mua lọ này shop còn tặng kèm bịch khăn giấy nha! Cám ơn shop"
['Giảm giá 60ml'],[29900000000],5,"Nay lỡ chuyến nen mai e ms có na mng ak😋😋😋 na nhà e na mẹ lộc chi lăng 
Na rất tốt cho phụ nữ có thai và trẻ e lun í vì nhiều vtmin lắm nè e k nói nhiều nữa ak
Mai e có na tiếp ak 
120k/3kg na to  4-5 quả 1 kg
90k/3kg na nhỏ 6-8 quả 1 kg na sạch mẹ Lộc mẹ em
( na chi lăng hno e có 1 chuyến r nh n"
['60ml'],[29900000000],5,Mua hàng của shop không cần khen nhiều nữa. Uy tín dù shop bán sp không nhiều hãng nhưng tin tưởng hàng bên shop
['Vỏ nát do vc 60ml'],[29900000000],5,"Vỏ hộp nhung mịn; chữ trên vỏ in rõ nét, thanh mảnh; chất serum hơi sệt, trong suốt (không đục)"
['60ml'],[29900000000],5,Mua hàng lần nào cũng đc shop tặng thêm giấy ăn🤣🤣mua nhiều lần rồi nên tin tưởng hàng auth ạ
['Giảm giá 30ml vỏ xấu'],[20000000000],5,"Hàng hịn hò :3 chất serum thì ko quá đặc, thấm nhanh, hiệu quả thì chưa biết. Đc shop tặng thêm khăn giấy :3 "
['60ml'],[29900000000],5,Shop giao hàng nhanh
['Giảm giá 30ml'],[20000000000],5,"Shop gói hàng cẩn thận, giao hàng nhanh
Giá cả cạnh tranh
Cảm ơn shop"
['Giảm giá 30ml vỏ xấu'],[20000000000],5,Sao thấy mn bảo lỏng mà chai của mình đặc quánh dị :<  hoang mang qué shop ơi
['Giảm giá 30ml vỏ xấu'],[19000000000],5,"Mua ở đây nhiều lần rồi và rất tin tưởng shop, mình mua còn được tặng kèm bịch khăn giấy nữa."
['60ml'],[29900000000],5,"lần thứ hai này mình mua size 60ml, mình cảm thấy chất serum có vẻ đặc hơn, dùng cũng ko thích bằng hũ 30ml, hic"
