variations,price,rating_star,comment
[''],[6500000000],5,Nói chung ok sài cũng được nghe .. cũng ok đó sài ok lắm .mà ok nha ... Phải chi có thêm ấy ấy nữa ok hơn...v là ok với giá tiền r.
[''],[6800000000],5,"Qwwwuuuuikkkkkkkkkkk
Hộp nhỏ nhỏ xinh xinh 
Thấy review nhiều nên muaa ."
[''],[6500000000],5,"Bộ Y tế trưa 10/6 ghi nhận 86 ca COVID-19  trong nước, gồm 52 ca tại Bắc Giang, TP HCM 15, Bắc Ninh 10, Hà Nội 4, Hà Tĩnh 2, Lạng Sơn, Hải Dương và Long An đều một."
[''],[8200000000],5,"Shop giao đúng mẫu, có tặng nữa
check thì ra ne, có mỗi kem dưỡng AHC là ko ra( nhưng ko s, mình mua nhìu lần của shop khác vẫn v, do mẫu mới á mn). Chỉ có điều giao chậm quá. Đến tay mình kem dưỡng AHC vỏ bị nhàu, bung tem ra luôn ( hic, comment v để shop rút kinh nghiệm giao bên vận chuyển nha) "
[''],[7500000000],5,"Giao đúng sp, đẹp , nhìn ưng lắm, chưaa dùng nên cũng chưa đánh giá đc chất lượng. Nhưng trc mắt là nhìn ưngggg"
[''],[8200000000],5,"Hàng giống hình
Giao hàng hơi lâu xíu
Đóng gói hàng cẩn thận!-"
[''],[7500000000],5,Hàng OK chính hãng ggggggggggggggggffffffffffffffffffffff
[''],[7500000000],5,"Đóng gói cẩn thận, tẩy da chết biết là 30g mà nhận về thấy siu siu bé "
[''],[6500000000],5,"Nhận được hàng rùi nha, ( hình ảnh chỉ mang tính chất nhận xu) xài thử lần đầu thấy oki lém 

"
[''],[7500000000],5,Chưa sử dụng nên chưa biết. Nhưng bên vẫn chuyển giao hàng tới thì hàng nóng hổi luôn.
[''],[6500000000],5,"Giao hàng nhanh chóng, đóng gói kỹ càng tuýp nhỏ hơn mình tưởng nhưng chất lượng tốt"
[''],[7500000000],5,Váy mặc đẹp lắm nè nhưng mà mình khó chịu nhất là phần dây kéo còn lại là ổn áp nha
[''],[6900000000],5,"Giao hàng nhanh nhưng ko thích khâu đóng gói lắm giả cả phải chăng vừa túi tiền, chất lượng cũng ok. Sẽ ủng hộ thêm ạ......"
[''],[6500000000],5,"Giao hàng siêu nhanh , sài cũng tốt nữa , lần sau sẽ mua nữa vì giao"
[''],[7500000000],5,"Đóng gói cẩn thận, 🙆🏻‍♂ quá mini luôn, chưa dùng nên chưa biết có tốt không 🙆🏻‍♂️🙆🏻‍♂️🙆🏻‍♂️"
[''],[6500000000],5,"Chưa sử dụng chưa biết chất lượng thế nào,ghdjsjsjsjjsjdididdohahahhbsjsj"
[''],[7500000000],5,Sản phẩm đóng gói rất đẹp và kỹ càng. Hài lòng với sản phẩm này!
[''],[7500000000],5,"[TB] TẶNG 20% GIÁ TRỊ TẤT CẢ THẺ NẠP trong ngày 20/05. Tiền KM sử dụng nội, ngoại mạng đến hết 04/06/2021. Giảm thêm 3% khi nạp thẻ tại https://myvt.page.link/km . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng.h"
[''],[6500000000],5,"Sản phẩm dùng rất thích, mùi thơm 
Tuy nhỏ nhưng rất chất lượng"
[''],[7500000000],5,"Hàng chính hãng á, dùng ô cê la = )))))))))))))))))))))))))))"
[''],[8200000000],5,"Sản phẩm nhìn mini siêu cute, đóng gói đẹp, shop nhiệt tình, chưa biết chất lượng thế nào"
[''],[8200000000],5,"Đóng gói chắc chắn,chưa dùng nên chưa biết hiệu quả "
[''],[8400000000],5,"Giao hàng khá nhanh, sản phẩm chưa sử dụng nên chưa thể kết luận nhưng đc shop tặng 1 thỏi son màu hơi kì"
[''],[8200000000],5,Hàng tốt. Đóng gói chắc chắn. Nên mua nha mn.gdgkkhgddhk
[''],[7200000000],5,"Ship lâu quá ik thui, tuýp nhỏ xink, mình k dùng nhiều nên cũng xài đc lâu, hạt hơi đau một tí"
[''],[7200000000],5,Chất lượng sp tuyệt vời đóng gói sp kĩ giao hàng nhanh ủng hộ shop nhiều lần r đoá ạ
[''],[7200000000],5,Vưq ơn vâu ghi phố j ác video o ác j ác o ác ufo trích ác ngờ kg nakajjnha
[''],[8400000000],5,"Tẩy tế bào chết nọ hơi nhỏ, giá thành hơi cao, tẩy da chết k bị khô da . "
