variations,price,rating_star,comment
[''],[4850000000],5,"Đủ số lượng giao hàng nhanh. Đóng gói cẩn thận...............,"
[''],[4850000000],5,"đặt nhiều và giao đủ, tặng thêm gói srm, ncl ok mn mua đi đừng ngần ngại nha"
[''],[4850000000],5,Đóng gói cẩn thận. Cần thời gian sử dụng mới biết có hiệu quả k. Sẽ ủng lại nếu sp tốt 
[None],[4590000000],5,"Đóng gói hàng cẩn thận, chất lượng sp ok, lần nào mua cũng được tặng thêm 👍"
[None],[4500000000],5,"Chưa dùng thử mask, extreme white mùi dễ chịu, hsd còn rất xa, đóng gói tốt"
[None],[4452300000],5,😃😳😃😳😃😃😳😳😳😳😳😃😃😃😃😳😃🥴😳😳😃😃😃😃😃😃😳😃😃😃😃😃😃😃😃😃😃😃😃😃😃🥴😳😳😳😳😳😳😳😃😃
[None],[4500000000],5,"Giao hàng nhanh, đóng gói cẩn thận, chất lượng tốt, sẽ ủng hộ tiếp."
[None],[4500000000],5,"Dùng rất ok ạ, mn nên mua em này dùng thử nha nhất là da khô, sai 1 tuan la thay hiẹu qua, cho shop 5sao"
[''],[4850000000],5,
[''],[4850000000],5,"vẫn ráng giữ lại. Tình yêu rạn nứt mà ráng níu lại - nó mới đáng quý.Đồ nứt giữ lại nó quý, tình yêu nứt thì đem vứt đi chứ giữ lại nó cũng bể ahĐôi khi nhìn lầm người, không phải vì mù quáng mà do bạn lương thiện. 

Có lúc yêu sai người, không phải vì khờ dại mà bởi bạn quá xem nặng tình cảm."
[''],[4850000000],5,Shop giao hàng nhanh còn dc tặng gói rửa mặt. Sẽ tiếp tục ủng hộ shop
[''],[4850000000],5,"Shop phục vụ tốt, thời gian giao hàng nhanh,  gói hàng cẩn thận, chưa dùng nên chưa đánh giá dc sản phẩm "
[None],[4500000000],5,Chất lượng sản phẩm tuyệt vời thời gian giao hang rất nhanh shop phục vụ rất tốt rất đáng tiền nên ủng hộ shop ạ :) 
[None],[4500000000],5,"Giao hàng đủ số lượng, gói hàng kĩ, quét mã check hàng được luôn nha mọi người, tặng kèm 1 món quà nhỏ xinh nữa♥️"
[None],[4500000000],5,Hàng đúng hình. Xài thich lắm. Ko có tiền mua tester về xài cũg ok 
[None],[4500000000],5,"Date mới tinh, giao đủ số lượng, thời gian giao hàng nhanh ..."
[None],[4500000000],5,Sản phẩm tốt mua hoài luôn.  Ôkokokokokokokokokokokokokok
[None],[4500000000],5,"Nhờ bạn nhận hộ, đóng gói hàng nhanh đẹp, mua của shop nhiều lần rồi nên chắc chất lượng vẫn tốt 👍🏼👍🏼👍🏼"
[None],[4500000000],4,"Lần thứ 2 mua hàng, thấy serum dùng mướt nhưng dưỡng trắng thì ko rõ lắm, mua thêm dùng lâu dài xem sao"
[None],[4500000000],5,Chưa dùng nên chưa biết chất lượng sp
[None],[4500000000],4,"Lần đầu sử dụng thấy kem thơm nên ưng cái bụng. Chưa biết kết quả thế nào. Đc tặng kèm nữa, cảm ơn shop"
[''],[4850000000],5,
[''],[4850000000],5,
[''],[4850000000],5,
[''],[4850000000],5,
[''],[4850000000],5,
[''],[4850000000],5,
[''],[4850000000],5,
[''],[4850000000],5,
[''],[4850000000],5,
