variations,price,rating_star,comment
['Dùng thử 5ml gel'],[5900000000],5,"Hàng Mỹ Úc xách tay chính hãng kèm bill
Facebook: Hàng Mỹ Xách Tay Võ Diệu. Sđt: 0343960119

Sp tốt. Chưa sử dụng nên chưa biết"
['Dùng thử 10ml gel'],[7900000000],5,"Hàng ok lắm, bé cưng ghee ❤️❤️🙈 mọi người ủng hộ shop nheeeee"
['Dùng thử 10ml gel'],[7700000000],5,"Sản phẩm này thấy review trên mạng khá ổn, nhưng khi mua ở shop thì shop giao hàng thiếu sản phẩm, khi dc báo là thiếu hàng thì shop có gửi lại sản phẩm"
['Dùng thử 5ml gel'],[5900000000],5,"[TB] TẶNG 20% GIÁ TRỊ TẤT CẢ THẺ NẠP trong ngày 10/05. Tiền KM sử dụng nội, ngoại mạng đến hết 25/05/2021. Giảm thêm 3% khi nạp thẻ tại https://myvt.page.link/km . Chi tiết gọi 197 bấm phím 19 (0đ). Trân trọng."
['Dùng thử 10ml gel'],[7900000000],5,"Được tặng cả mặt nạ nữa lần nào cucng dk . Chuqa dùng bha nên k biết thế nào . Sữa rửa mặt thì dùng thích nhé , giờ mình toàn dùng sữa đó dịu nhẹ mịn da,"
['Dùng thử 10ml gel'],[7900000000],5,"

Shop giao hàng nhanh, đóng gói sp chắc chân, chất kem trong veo vì là kem dương nên độ ẩm khá cao nhưng sáng hsau da khác hẵn , mịn trông thấy"
['Dùng thử 10ml gel'],[7700000000],5,"Đóng gói sản phẩm chắc chắn, giao hàng tương đối, shop còn tặng thêm mặt nạ nén. Chất lượng thì chưa đánh giá được"
['Dùng thử 10ml gel'],[7900000000],5,"Giao hàng nhanh, đặt hôm trước hôm sau có rùi, đóng gói cẩn thận, test phù hợp sẽ mua fullsz ủng hộ shop"
['Dùng thử 10ml gel'],[7700000000],5,Dùng khá ổn.........đã mua ở shop nhiều lần........có đồ chiết nên khá tiện khi muốn dùng thử......
['Dùng thử 5ml gel'],[5841000000],5,"Sản phẩm ok,thời gian giao hàng tạm được,còn dùng một thời gian mới biết chất lượng như nào"
