variations,price,rating_star,comment
['#Tuýp 150ml'],[14300000000],5,Nxhiwbwbdvuiwown chứn ôndhiowndbhdjwbdhiowndbchud hicnwiowndbuciwnchiiwkwnhfucjenhcuowkgxyosn
['#Tuýp 150ml'],[14500000000],5,"Shop chăm sóc khách hàng rất tốt, mĩ phẩm đã check rồi, chính hãng ạ. Đây ko phải là lần đầu mua hàng của shop, cảm ơn shop rất nhiều. Giá rẻ hơn so với những chỗ khác, sẽ luôn ủng hộ ạ"
['#Tuýp 150ml'],[14500000000],5,"Ảnh và video ko liên quan 
Shop đóng hàng gửi nhanh nên ship nhanh
Do giá rẻ nên hình thức đóng gói tạm ổn
Hàng xài phê, sạch mặt, mùi chính hãng lắm"
['#Tuýp 150ml'],[14900000000],4,"sản phẩm mình nhận được của đợt này sao nắp nó lỏng quá không khớp chặt, mai mốt khi xài chắc nó sẽ bị rỉ rỉ khi dựng nắp đứng"
['#Tuýp 150ml'],[14500000000],5,"Sảnnnnn phẩmmmmmm chínhhhhh hãng ạ
Mọi người nên mua nhaaaaa
Hình ảnh và video chỉ mang tính chất nhận xu ạ"
['#Tuýp 150ml'],[14500000000],5,"Chất lượng sản phẩm tốt, shop đóng gói kĩ và gửi hàng nhanh, mình lười chụp ảnh nên mong shop thông cảm"
['#Tuýp 150ml'],[14900000000],5,"Sữa rửa mặt này mình đã dùng đến nay phải tầm 10 năm rồi, dường như không thể thiếu được. Cứ hết lại mua"
['#Tuýp 150ml'],[14500000000],5,"Dùng đến tuýp thứ 3 rồi nên k nói đến chất lượng nữa. Đóng gói kĩ càng, giao hàng nhanh. K có hình sp tại đây nên up đại. "
['#Tuýp 150ml'],[14500000000],5,Giao hàng nhanh nha. Mình mới đặt chiều hôm qua thì chiều nay đã nhận đc rồiiiii
['#Tuýp 150ml'],[14500000000],5,Chưa dùng thử nhưng mà shop đóng hàng okeee giao hàng ở mức bình thường hehhe
['#Tuýp 150ml'],[14500000000],5,Tuýp srm to chà bá . Đúng vị trà xanh chính hãng luôn nhen thơm lắm
['#Tuýp 150ml'],[14500000000],5,"Dùng khá thích
Mua nhiều lần rồi nên cũng tin tưởng
Mỗi tội xa quá😭"
['#Tuýp 150ml'],[14900000000],5,Sản phẩm xịn xò chất lượng hết sẽ lại ủng hộ tiếp ❤️❤️❤️❤️❤️❤️❤️❤️
['#Tuýp 150ml'],[14500000000],5,"Giao hàng nhanh, sữa rửa mặt okay, giá thành ổn hơn shop khác."
['#Tuýp 150ml'],[14500000000],5,"Sp dùng rất thích, mùi thơm nhẹ!/‘dmmsaalaalaalslsdudjsjjsne"
['#Tuýp 150ml'],[14500000000],5,"Shop chuẩn bị hàng và giao hàng nhanh, đóng gói chắc chắn 👌👌👌👌"
['#Tuýp 150ml'],[14500000000],5,TtttttttttttttttTtttttttttttttttTttttttttttttttt
['#Tuýp 150ml'],[14500000000],5,"Srm tốt. Rửa sạch dùng rất thích, thơm mùi trà xanh, rửa xong thấy mặt trắng căng bóng không bị rít. Dùng thích"
['#Tuýp 150ml'],[14500000000],5,"Shol gói hàng kĩ, chắc chắn, sản phẩm chuẩn, thơm, dòg này mùi hương hơi nồng ai k thích hương liệu cân nhắc nha"
['#Tuýp 150ml'],[14500000000],5,Goodddddd :)))))) mua tiếppppppppppppppppppppppppppppppp
['#Tuýp 150ml'],[14500000000],5,"Chất lượng hàng tốt, sẽ mua thêm ở shop
Giao hàng nhanh 😘😘😘😘😘😘"
['#Tuýp 150ml'],[14500000000],4,"Giao hàng nhanh, kiểm tra mã vạch thì thấy hàng chính hãng. Đóng gói cẩn thận, date tận 2024"
['#Tuýp 150ml'],[14500000000],5,"Giao hàng nhanh, sản phẩm tốt, mua rất nhiều lần ở shop r! Sẽ ủng hộ shop dài dài "
['#Tuýp 150ml'],[14900000000],5,Chất lượnh sản phẩm tuyệt vời sẽ ủng hộ shop thêm nhiều lần nữa ạ ........
['#Tuýp 150ml'],[14300000000],5,Abshnd ndjjs shzj shuzusygsbaha absusbababhabsbabansbsnhsywiwjbsbsbabsbshbshsbsbsbbsbs
['#Tuýp 150ml'],[14300000000],5,"Chưa dùng nên chưa biết chất lượng
Mong là sản phẩm chính hãng chớ không mụn lại lên khổ lắm"
['#Tuýp 150ml'],[14500000000],5,"Mới đặt hôm kia 2 hôm sau có 
Giao rất nhah luôn mà hàg chính hãng nha mọi ng yên tâm mà mua sẽ qay laii ủg hộ shop"
['#Tuýp 150ml'],[14500000000],5,Hinh anh chi mang tinh chat lay xu. Vi minh chua su dung nhe moi ng
['#Tuýp 150ml'],[14500000000],5,"Gửi hàng nhanh, bọc cẩn thận, chính hãng, giá ok, sẽ ủng hộ tiếp"
['#Tuýp 150ml'],[14900000000],5,"Hình ảnh chỉ mang tính chất nhận xu; nhưng SRM innisfree mình đã nhận, giao hàng nhanh, đóng gói kĩ càng, hàng chính hãng. Nếu có dịp sẽ ủng hộ shop thêm"
['#Tuýp 150ml'],[14500000000],5,Chất lượng sản phẩm ổn. Mùi thơm. Rửa mặt xong không bị khô da.
['#Tuýp 150ml'],[14500000000],5,Sửa rửa mặt thì tùy người xài còn muốn biết nó tốt hay không thì mua xài đi ai mà biết
['#Tuýp 150ml'],[14500000000],5,"Okeeee
Oekekekekekkeekkekekekekekeokkekekekekke
Okekekek"
['#Tuýp 150ml'],[14500000000],5,"Giao hàng nhanh, sản phẩm chắc chắn rất đáng để mua"
['#Tuýp 150ml'],[14500000000],5,Okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
['#Tuýp 150ml'],[14500000000],5,Chính hãng. Sau khi xem kĩ hướng dẫn auth fake thì em nó ra hàng auth . Gói kỹ . Nên mua nha
['#Tuýp 150ml'],[14900000000],5,Đã từng mua rồi xài ok nên mua lần nữa. Giao hàng khá nhanh luôn
['#Tuýp 150ml'],[14300000000],5,Đóng gói nhỏ xinh xinh. Giao hàng nhanh. Sản phẩm này thì có thương hiệu r. Nên ok
['#Tuýp 150ml'],[14500000000],5,"Hàng check ra auth, date 2024 xa tít, sẽ ủng hộ tiếp khi có nhu cầu. Thanks shop 
Video mang tính chất nhận xu"
['#Tuýp 150ml'],[14500000000],5,"Sản phẩm y hình, đẹp, giao hàng nhanh, đóng gói chưa chắc chắn, hình ảnh và video chủ yếu để nhận xu"
['#Tuýp 150ml'],[14500000000],5,Ddddddddddđkkskídllxkxõplxkxjjxbsnsmbsb x xjdksnjskdmdnzjxjdk
['#Tuýp 150ml'],[14500000000],5,"Đợt trc đc tặng gói thử, ok quá nên nay mua hẳn em to về dùng luôn."
['#Tuýp 150ml'],[14500000000],5,"Lần đầu mua shop này
Hy vọng hàng auth :))))))
Ạnnnkkdndnk4lssbddnkkdmenb4osks"
['#Tuýp 150ml'],[14500000000],5,"Sp chính hãng 
Nên mua"
['#Tuýp 150ml'],[14500000000],5,"Giao hàng nhanh, srm còn nguyên seal .........................."
['#Tuýp 150ml'],[14300000000],5,Shop giao hàng nhanh và đóng gói cẩn thận. Sẽ ủng hộ shop những lần sau ^^
['#Tuýp 150ml'],[14500000000],5,"Mua ở đây mấy lần rùi, hàng chính hãng và shop giao hàng nhanh lắm nhaa"
['#Tuýp 150ml'],[14500000000],5,Kể shop đóng gói trong hộp thì tốt 😁 chưa dùng nhưng cứ cho shop 5*
['#Tuýp 150ml'],[14500000000],5," Hình ảnh chỉ mang tính chất nhận xu nên mọi người thông cảm ,cảm ơn."
['#Tuýp 150ml'],[14500000000],5,"Lần đầu mua ở shop, mình mong rằng dùng sẽ okay ạ, lần sau sẽ ủng hộ tiếp "
['#Tuýp 150ml'],[14500000000],5,"Chưa sd nên k biết chất lượng thế nào 
Đóng gói ổn 
Bề ngoài okey 
, "
['#Tuýp 150ml'],[14500000000],5,"Shop giao hàng nhanh, đóng gói đẹp, chất lượng sản phẩm tốt 👍👍👍"
['#Tuýp 150ml'],[14500000000],5,"Đặt hàng lần 2 rồi, sẽ ủng hộ shop tiếp 👍 👍 👍 "
['#Tuýp 150ml'],[14300000000],5,"Mùi thơm dịu nhẹ, rất ưng nhaaaaaa. Cho shop 5 sao lun nàaaaaaa"
['#Tuýp 150ml'],[14500000000],5,"Dầu dưỡng thơm mùi dễ chịu, phấn em bé nên nghe thích lắm. Tẩy tbc mình dùng 1 lần chưa đánh giá đc hiệu quả. Srm  innisfree mình dùng nhiều nên mê em nó vì độ cấp ẩm cho da khô, ngăn mụn sạch sẽ nè."
['#Tuýp 150ml'],[14500000000],5,"Đã nhận đủ hàng. Date xa. Sữa rửa mặt, dầu dưỡng tóc mùi rất ưng. Sáp trị mụn đầu đen chưa sd nên chưa biết có hiệu quả ko. Kem chống nắng tuýp hơi nhỏ. Hy vọng xài ổn"
['#Tuýp 150ml'],[14500000000],5,"Shop phụ vụ tốt. Đóng gói kỹ, giao hàng siêu nhanh. Hàng chính hãng
Ps: hình ảnh chỉ mang tc nhận xu 😂😂😂"
['#Tuýp 150ml'],[14300000000],5,Giao hàng nhanh. Đóng gói ổn. ...... chất lượng tốt.........
['#Tuýp 150ml'],[14500000000],5,"Hàng giao nhanh, chất lượng tốt, nói chung là sẽ ủng hộ tiếp lần sau.
Ảnh video lấy điểm 🥲"
